100	161
1001	1799
1005	1040
1005	1040
1005	1040
1005	1040
1005	1040
1005	1040
1005	1040
1005	1040
1005	1040
1005	1040
1005	1040
1005	1040
1005	1040
1005	1040
1005	1040
1005	1040
1005	1040
1005	1040
1005	1040
1005	1040
1005	1040
1005	1040
1005	1040
1005	1040
1005	1040
1005	1040
1005	1040
1006	1598
1006	1598
1006	1598
1006	1598
1006	1598
1006	1598
1006	1598
1006	1598
1006	1598
1006	1598
1006	1598
1006	1598
1006	1598
1006	1598
1006	1598
1006	1598
1006	1598
1006	1598
1006	1598
1006	1598
1006	1598
1006	1598
1009	1550
1009	1550
1009	1550
1009	1550
1009	1550
1021	1110
1021	1110
1021	1110
1021	1110
1021	1110
1021	1110
1021	1110
1021	1110
1021	1110
1021	1110
1021	1110
1021	1110
1021	1110
1021	1110
1024	1960
1024	1960
1024	1960
1024	1960
1024	1960
1024	1960
1024	1960
1024	1960
1024	1960
1024	1960
1024	1960
1024	1960
1026	2378
1026	2378
1028	1949
103	118
1033	1228
1033	1228
1033	1228
1033	1228
1033	1228
1033	1228
1033	1228
1036	1062
1036	1062
1038	1158
1038	1158
1038	1158
1038	1158
1038	1158
1038	1158
1044	1090
1044	1090
1044	1090
1046	2430
1056	1865
1056	1865
1059	2933
1066	2035
1068	1192
1068	1192
1068	1192
1068	1192
1068	1192
1068	1192
1068	1192
1068	1192
1068	1192
1068	1192
1068	1192
1068	1192
1068	1192
1068	1192
1068	1192
1068	1192
1068	1192
1068	1192
1068	1192
1068	1192
1068	1192
1068	1192
1068	1192
1068	1192
1068	1192
1068	1192
1068	1192
1068	1192
1068	1192
1068	1192
1068	1192
1068	1192
1068	1192
1068	1192
1068	1192
1068	1192
1068	1192
1068	1192
1068	1192
1068	1192
1068	1192
1070	2267
1075	1477
1075	1477
1075	1477
1075	1477
1075	1477
1075	1477
1075	1477
1075	1477
1075	1477
1075	1477
1084	1512
1084	1512
1084	1512
1084	1512
1084	1512
1089	1449
1089	1449
1089	1449
1089	1449
1089	1449
1089	1449
1089	1449
1089	1449
1091	1413
1092	1175
1092	1175
1092	1175
1092	1175
1092	1175
1092	1175
1092	1175
1092	1175
1092	1175
1092	1175
1092	1175
1092	1175
1092	1175
1092	1175
1092	1175
1093	1365
1093	1365
1093	1365
1093	1365
1093	1365
1093	1365
1093	1365
1093	1365
1093	1365
1093	1365
1093	1365
1093	1365
1095	1637
1095	1637
1095	1637
1095	1637
1107	1189
1113	1270
1113	1270
1113	1270
1113	1270
1113	1270
1113	1270
1140	2847
1140	2847
1140	2847
1140	2847
1140	2847
1140	2847
1140	2847
1141	1483
1141	1483
1141	1483
1141	1483
1149	1581
1149	1581
1149	1581
1149	1581
1149	1581
1149	1581
1153	2175
1153	2175
1155	1339
1155	1339
1155	1339
1155	1339
1155	1339
1155	1339
1155	1339
1155	1339
1155	1339
1155	1339
1155	1339
1155	1339
1155	1339
1155	1339
1155	1339
1155	1339
1159	2910
1168	1639
1168	1639
1168	1639
1168	1639
1169	1836
1175	3270
1175	3270
1175	3270
1175	3270
1175	3270
1175	3270
118	440
118	440
118	440
118	440
118	440
118	440
118	440
118	440
118	440
118	440
118	440
118	440
118	440
118	440
118	440
118	440
118	440
118	440
118	440
1184	2328
1184	2328
1184	2328
1184	2328
1184	2328
1184	2328
1184	2328
1184	2328
1184	2328
1184	2328
1184	2328
1184	2328
1184	2328
1184	2328
1185	1229
1185	1229
1185	1229
1185	1229
1185	1229
1185	1229
1185	1229
1195	1313
1195	1313
1196	1589
1206	3157
1207	1605
1211	1565
1214	2275
1214	2275
1215	3458
1227	2417
1227	2417
1227	2417
1227	2417
1229	1369
1235	1980
1235	1980
1235	1980
1241	1584
1241	1584
1241	1584
1241	1584
1241	1584
1241	1584
1241	1584
1241	1584
1241	1584
1244	3180
1244	3180
1244	3180
1244	3180
1244	3180
1244	3180
1252	1460
1264	1442
1264	1442
1264	1442
1264	1442
1264	1442
1264	1442
1264	1442
1264	1442
1264	1442
1281	1459
1294	1529
1294	1529
1294	1529
1294	1529
1294	1529
1295	2261
1295	2261
1295	2261
1298	1622
1298	1622
1298	1622
1298	1622
1315	1504
1315	1504
1315	1504
1315	1504
1315	1504
1315	1504
1315	1504
1317	1877
1317	1877
1317	1877
1317	1877
1317	1877
1317	1877
1321	2301
1321	2301
1326	1544
1326	1544
1326	1544
1326	1544
1326	1544
1327	2377
1327	2377
1327	2377
1327	2377
1327	2377
1327	2377
1327	2377
1327	2377
1327	2377
1327	2377
1327	2377
1327	2377
1327	2377
133	325
133	325
133	325
133	325
133	325
133	325
133	325
133	325
133	325
133	325
1331	1364
1331	1364
1331	1364
1331	1364
1331	1364
1331	1364
1331	1364
1331	1364
1331	1364
1331	1364
1331	1364
1331	1364
1331	1364
1331	1364
1331	1364
1331	1364
1336	1817
1336	1817
1336	1817
1336	1817
1336	1817
1336	1817
1336	1817
1336	1817
1336	1817
1336	1817
1336	1817
1336	1817
1336	1817
1336	1817
1336	1817
1336	1817
1336	1817
1336	1817
1336	1817
1337	1536
1337	1536
1337	1536
1337	1536
1337	1536
1337	1536
1337	1536
1337	1536
1337	1536
1340	2435
1340	2435
1341	1414
1342	2880
1343	2249
1343	2249
1343	2249
1343	2249
1343	2249
1343	2249
1343	2249
1343	2249
1343	2249
1343	2249
1343	2249
1347	3148
1348	3056
1349	3848
1354	2372
1354	2372
1354	2372
1354	2372
1354	2372
1354	2372
1354	2372
1354	2372
1354	2372
1354	2372
1354	2372
1354	2372
1354	2372
1354	2372
1358	3187
1361	1414
1372	3505
1373	1397
1373	1397
1373	1397
1377	2737
1377	2737
1377	2737
1377	2737
1377	2737
1378	1555
1378	1555
1378	1555
1380	1426
1380	1426
1380	1426
1380	1426
1380	1426
1380	1426
1386	2552
1387	1569
1387	1569
1387	1569
1387	1569
1387	1569
1387	1569
1387	1569
1387	1569
1395	1679
1395	1679
1395	1679
1395	1679
1395	1679
1395	1679
1395	1679
1395	1679
1395	1679
1395	1679
1414	1586
1417	1965
1417	1965
1417	1965
1417	1965
1417	1965
1417	1965
1417	1965
1426	1525
1426	1525
1426	1525
1467	2257
1467	2257
1479	2340
1480	2618
1480	2618
1481	3723
1481	3723
1481	3723
1482	1520
1482	1520
1482	1520
1482	1520
1482	1520
1482	1520
1482	1520
1484	1821
1484	1821
1485	3462
1485	3462
1485	3462
1485	3462
1485	3462
1486	1733
1486	1733
1486	1733
1486	1733
1486	1733
1486	1733
1486	1733
1486	1733
1488	1616
1488	1616
1502	2358
1508	1847
1508	1847
1508	1847
1508	1847
1508	1847
1508	1847
1508	1847
1508	1847
1508	1847
1508	1847
1508	1847
1508	1847
1511	2309
1511	2309
1511	2309
1511	2309
1511	2309
1511	2309
1511	2309
1511	2309
1511	2309
1511	2309
1515	1906
1522	1648
1522	1648
1522	1648
1522	1648
1522	1648
1522	1648
1522	1648
1524	1862
1524	1862
1524	1862
1524	1862
1524	1862
1524	1862
1526	2395
1526	2395
1529	2282
1529	2282
1529	2282
1529	2282
1529	2282
1529	2282
1530	1599
1530	1599
1532	1784
1532	1784
1532	1784
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
154	263
1541	2207
1541	2207
1541	2207
1541	2207
1541	2207
1541	2207
1541	2207
1541	2207
1541	2207
1541	2207
1565	2452
1566	2144
1566	2144
1566	2144
1566	2144
1579	2730
1579	2730
1579	2730
1579	2730
1579	2730
1579	2730
1579	2730
1586	3422
1586	3422
1591	1625
1591	1625
1591	1625
1591	1625
1591	1625
1591	1625
1595	1840
1599	2324
1599	2324
1599	2324
1599	2324
1599	2324
1604	1804
1606	1623
1606	1623
1606	1623
1606	1623
1606	1623
1606	1623
1606	1623
1606	1623
1606	1623
1606	1623
1606	1623
1606	1623
1606	1623
1606	1623
1606	1623
1606	1623
1606	1623
1606	1623
1606	1623
1606	1623
1606	1623
1606	1623
1606	1623
1606	1623
1606	1623
1606	1623
1606	1623
1607	2879
1607	2879
1607	2879
1610	1701
1610	1701
1610	1701
1610	1701
1610	1701
1610	1701
1610	1701
1626	1795
1626	1795
1626	1795
1626	1795
1626	1795
1626	1795
1626	1795
1626	1795
1626	1795
1626	1795
1626	1795
163	232
1630	1716
1630	1716
1630	1716
1630	1716
1635	2093
1635	2093
1637	3280
164	175
1658	1758
1658	1758
1663	1763
1663	1763
1663	1763
1663	1763
1663	1763
1663	1763
1663	1763
1667	1736
1667	1736
167	335
167	335
1670	2727
1674	2183
1676	2634
1676	2634
1676	2634
1676	2634
1676	2634
1676	2634
1676	2634
1676	2634
1680	1688
1680	1688
1680	1688
1680	1688
1680	1688
1680	1688
1680	1688
1680	1688
1680	1688
1680	1688
1680	1688
1680	1688
1682	1787
170	314
170	314
170	314
1703	2763
1703	2763
1703	2763
1703	2763
1703	2763
1703	2763
1703	2763
1703	2763
1703	2763
1703	2763
1703	2763
1703	2763
1714	1880
1720	2061
1720	2061
1720	2061
1720	2061
1720	2061
1720	2061
1720	2061
1720	2061
1720	2061
1720	2061
1720	2061
1720	2061
1720	2061
1731	2608
1734	2768
1734	2768
1734	2768
1742	3439
1742	3439
1742	3439
1742	3439
1742	3439
1746	2362
1746	2362
1783	1929
1783	1929
1783	1929
1783	1929
1784	2394
1788	2410
1791	1869
1791	1869
1791	1869
1791	1869
1801	2884
1801	2884
1801	2884
1812	2298
1812	2298
1812	2298
1812	2298
1812	2298
1812	2298
1812	2298
1825	2192
1833	3337
1840	2578
1854	3831
1857	3023
1857	3023
1857	3023
1857	3023
1857	3023
1857	3023
1857	3023
1857	3023
1857	3023
1857	3023
1858	1889
1859	2021
1859	2021
1859	2021
1859	2021
1859	2021
1859	2021
1859	2021
1859	2021
1862	3418
1862	3418
1863	2949
1865	3204
1865	3204
1871	2086
1871	2086
1871	2086
1871	2086
1871	2086
1871	2086
1872	2720
188	594
1901	2983
1901	2983
1901	2983
1901	2983
1901	2983
1901	2983
1901	2983
1901	2983
1901	2983
1901	2983
1901	2983
1907	3555
1907	3555
1917	3626
1917	3626
1917	3626
1917	3626
1917	3626
1917	3626
1922	2064
1922	2064
1922	2064
1922	2064
1922	2064
1922	2064
1924	2478
1945	2180
1947	2776
1947	2776
1965	3213
1965	3213
1970	2900
1970	2900
1970	2900
1970	2900
1970	2900
1970	2900
1970	2900
1970	2900
1982	2482
1982	2482
1982	2482
1982	2482
1982	2482
1982	2482
1982	2482
1982	2482
1982	2482
1984	2524
1984	2524
1985	3054
1985	3054
1985	3054
1985	3054
1985	3054
1985	3054
1985	3054
1985	3054
1985	3054
1997	2329
1997	2329
1997	2329
1997	2329
1997	2329
2005	2925
2008	3063
2008	3063
2008	3063
2008	3063
2008	3063
2008	3063
2008	3063
2008	3063
2008	3063
2039	3365
2043	2095
2043	2095
2043	2095
2043	2095
2043	2095
2043	2095
2043	2095
2043	2095
2045	2116
2049	2766
2049	2766
2049	2766
2049	2766
2055	3182
2055	3182
2055	3182
206	650
206	650
206	650
206	650
206	650
206	650
206	650
206	650
206	650
206	650
206	650
206	650
2062	2226
2065	3154
2065	3154
2065	3154
2065	3154
2065	3154
2065	3154
2065	3154
2068	2487
2068	2487
2068	2487
2068	2487
2068	2487
2068	2487
2068	2487
2071	2505
2071	2505
2071	2505
2071	2505
2071	2505
2071	2505
2071	2505
2078	2829
2078	2829
2085	2903
2085	2903
2086	2092
2089	3800
2089	3800
